Age,Gender,Weight (kg),Height (m),BMI,Low_BPM,Avg_BPM,High_BPM,Session_Duration (hours),Calories_Burned,Daily_Calorie_Intake (kcal),Calorie_Balance (kcal),Protein_Intake (g/day),Workout_Type,Workout_Frequency (days/week),Rest_Days_Per_Week,Fitness_Goal,Preferred_Workout_Time,Fat_Percentage,Water_Intake (liters),Experience_Level,Membership_Duration (months),Work_Type,Income_Level,Diet_Type,Sleep_Hours_Per_Day,Smoking,Alcohol_Consumption,Medical_Condition
41,Male,102.1,1.8,30.8,100,161,190,0.8,623.7,2499.0,1875.0,230.8,Yoga,2,5,Weight Loss,Afternoon,28.7,3.2,1,10,Active,Middle,High-Protein,8.2,No,None,Diabetes
40,Male,52.1,1.8,15.3,100,159,178,0.9,800.8,1457.0,656.0,92.3,Strength,3,4,General Fitness,Morning,21.1,3.0,1,8,Active,Middle,Balanced,5.9,Yes,Regular,None
42,Male,83.1,1.8,26.1,100,140,169,1.7,1183.3,2005.0,822.0,76.5,Cardio,4,3,Weight Loss,Afternoon,14.9,3.4,3,76,Mixed,High,Vegan,9.2,No,Occasional,Asthma
36,Male,122.4,1.8,39.9,100,157,191,1.5,1310.6,3283.0,1972.0,208.5,HIIT,2,5,Weight Loss,Afternoon,30.1,2.9,1,5,Mixed,Middle,Balanced,6.7,No,Occasional,Obesity
49,Male,60.1,2.0,14.1,100,161,177,0.9,743.6,1758.0,1014.0,95.8,HIIT,3,5,Endurance,Afternoon,24.6,3.1,1,5,Active,High,High-Protein,7.6,No,Regular,Hypertension
43,Male,49.3,1.9,15.1,100,159,186,1.4,1103.2,1508.0,405.0,74.4,Cardio,4,3,Endurance,Night,25.8,3.4,2,9,Mixed,Low,High-Protein,8.9,No,Occasional,None
28,Female,53.2,1.6,21.3,100,141,171,1.3,880.5,1743.0,862.0,87.8,Cardio,4,2,General Fitness,Afternoon,34.5,1.8,2,30,Active,Low,Balanced,5.8,No,Regular,None
32,Male,77.2,1.9,21.2,100,136,165,1.4,1037.2,2561.0,1524.0,123.6,Cardio,3,3,Endurance,Morning,26.3,3.3,2,27,Sedentary,Middle,High-Protein,6.4,No,Regular,Hypertension
20,Female,59.9,1.7,21.0,100,122,146,1.9,1197.0,1758.0,561.0,114.9,Strength,5,2,Muscle Gain,Afternoon,19.0,2.7,3,51,Mixed,Middle,Balanced,6.7,No,Regular,High Cholesterol
55,Male,91.1,1.6,34.2,100,166,194,1.4,1145.8,2766.0,1620.0,112.0,Yoga,3,3,General Fitness,Evening,22.4,2.3,2,21,Mixed,Middle,Balanced,7.6,Yes,Occasional,Hypertension
21,Female,61.0,1.5,26.7,100,165,189,1.9,1506.3,1542.0,36.0,92.6,Yoga,5,1,Weight Loss,Evening,17.2,2.7,3,36,Sedentary,High,Balanced,5.7,No,Regular,Asthma
37,Male,69.8,1.7,23.2,100,169,197,1.5,1396.8,2135.0,738.0,176.9,Cardio,3,4,General Fitness,Evening,20.8,2.3,2,13,Mixed,Middle,High-Protein,8.5,No,Regular,Hypertension
46,Male,43.8,1.8,14.2,100,162,185,1.5,1181.6,1514.0,332.0,92.0,Cardio,3,5,Muscle Gain,Morning,28.6,3.6,2,29,Active,Middle,Balanced,8.3,No,Occasional,Hypertension
46,Male,129.0,1.6,47.3,100,157,185,0.8,582.8,3751.0,3168.0,230.4,Cardio,2,4,Endurance,Evening,28.8,3.5,1,5,Sedentary,High,High-Protein,6.5,No,Occasional,Hypertension
55,Male,84.9,1.6,32.0,100,140,157,1.0,692.4,2091.0,1399.0,181.6,HIIT,4,4,Weight Loss,Evening,20.4,2.8,2,21,Sedentary,High,High-Protein,6.2,Yes,None,Hypertension
49,Female,70.9,1.7,25.0,100,165,199,0.9,695.9,2471.0,1775.0,144.9,Strength,3,4,Muscle Gain,Night,31.8,1.8,1,9,Sedentary,Low,Vegetarian,6.4,No,None,Diabetes
20,Male,129.1,1.8,37.9,100,133,163,0.8,599.2,3943.0,3344.0,180.4,HIIT,3,5,General Fitness,Evening,26.7,2.3,1,2,Mixed,Low,Balanced,7.6,No,Occasional,None
47,Male,100.3,1.9,27.2,100,148,164,0.8,557.6,2376.0,1818.0,216.3,HIIT,3,5,Weight Loss,Evening,23.2,3.0,1,8,Sedentary,Low,High-Protein,8.1,No,Occasional,Obesity
29,Male,93.3,2.0,23.2,100,150,174,1.4,1141.6,2569.0,1427.0,160.9,HIIT,3,4,Endurance,Evening,22.8,3.7,2,8,Sedentary,Low,Vegan,6.9,No,None,Asthma
42,Female,70.4,1.7,25.2,100,152,169,1.0,696.4,1966.0,1270.0,105.0,Strength,2,5,Endurance,Evening,34.6,2.6,1,7,Sedentary,Middle,High-Protein,6.1,No,Regular,Diabetes
42,Male,66.3,1.7,23.1,100,142,167,0.8,556.7,1957.0,1400.0,101.8,Yoga,2,4,Endurance,Night,26.8,3.4,1,9,Sedentary,Middle,High-Protein,7.6,No,Occasional,Diabetes
23,Female,62.6,1.5,26.7,100,152,177,1.0,778.3,1960.0,1182.0,74.5,Cardio,4,2,General Fitness,Afternoon,29.7,2.4,2,35,Mixed,Low,Balanced,8.2,No,Occasional,None
59,Female,71.5,1.7,25.2,100,122,149,1.2,610.5,1900.0,1290.0,98.1,Cardio,3,3,Endurance,Night,34.6,1.9,2,16,Active,Middle,High-Protein,7.2,No,Occasional,Obesity
50,Female,68.6,1.8,21.7,100,162,183,1.0,755.1,1649.0,894.0,169.8,Yoga,3,3,Weight Loss,Evening,32.9,2.4,2,26,Sedentary,Middle,High-Protein,5.8,No,Occasional,High Cholesterol
54,Male,70.8,1.9,20.2,100,147,178,1.1,814.5,2007.0,1192.0,122.1,Yoga,3,5,Weight Loss,Morning,25.3,2.2,2,32,Mixed,Low,Balanced,6.5,No,Occasional,Asthma
27,Female,56.8,1.5,24.5,100,128,144,1.9,1218.4,1963.0,745.0,120.7,Strength,5,1,Muscle Gain,Evening,17.1,2.7,3,47,Sedentary,Middle,High-Protein,8.4,No,Occasional,None
29,Female,71.5,1.6,29.1,100,125,151,1.1,652.7,1898.0,1245.0,101.5,Yoga,4,4,Weight Loss,Morning,34.4,2.4,2,25,Active,High,Vegetarian,7.5,No,Occasional,Diabetes
38,Male,60.1,2.0,15.7,100,147,171,1.4,1099.9,2040.0,940.0,96.3,Cardio,3,4,Endurance,Afternoon,23.4,2.8,1,1,Sedentary,Middle,Balanced,6.8,No,Regular,None
40,Male,106.7,1.7,39.0,100,162,194,1.3,1191.3,2673.0,1482.0,187.1,HIIT,4,4,Weight Loss,Afternoon,20.8,3.6,2,6,Mixed,Middle,Balanced,6.2,Yes,Occasional,Diabetes
27,Female,69.4,1.8,22.4,97,122,147,0.9,568.0,1657.0,1089.0,107.8,Strength,3,3,Weight Loss,Evening,34.5,2.0,1,6,Sedentary,Low,Vegetarian,7.7,No,Occasional,High Cholesterol
33,Male,81.8,2.0,20.6,100,136,166,1.6,1195.0,2030.0,835.0,103.2,Strength,4,3,Weight Loss,Afternoon,10.5,3.5,3,31,Active,Middle,Balanced,5.9,Yes,Occasional,None
58,Male,51.0,1.8,15.6,100,168,199,1.1,919.6,1732.0,812.0,70.5,HIIT,3,4,Endurance,Morning,29.5,3.0,1,10,Active,Low,High-Protein,9.1,No,Occasional,None
40,Female,55.8,1.7,20.8,100,155,188,1.2,911.5,1983.0,1072.0,95.2,HIIT,4,4,Muscle Gain,Evening,33.1,2.4,2,7,Sedentary,High,Vegan,7.4,Yes,None,None
40,Male,57.4,2.0,14.8,100,139,171,1.4,1060.5,1652.0,592.0,88.4,Cardio,3,3,Endurance,Afternoon,23.9,2.5,2,21,Mixed,Low,Vegetarian,6.7,No,Occasional,None
55,Female,57.1,1.7,20.6,100,155,172,1.6,1130.2,1461.0,331.0,61.4,HIIT,5,1,General Fitness,Night,15.0,2.7,3,50,Active,Middle,Vegan,7.0,No,Regular,None
54,Female,80.1,1.7,28.9,100,160,190,1.0,745.0,1997.0,1252.0,206.2,Cardio,2,4,Weight Loss,Afternoon,27.8,1.9,1,4,Active,Low,High-Protein,7.3,No,Regular,Hypertension
44,Male,102.7,1.6,38.8,100,128,148,1.4,859.0,2950.0,2091.0,144.8,Yoga,4,3,General Fitness,Evening,20.9,2.6,2,24,Sedentary,High,Vegetarian,6.9,No,Occasional,Obesity
52,Male,116.8,1.7,41.0,100,147,173,0.5,384.6,3822.0,3437.0,216.8,Cardio,2,5,Muscle Gain,Morning,27.3,2.4,1,9,Active,Low,Vegetarian,7.8,No,Occasional,Asthma
43,Female,52.2,1.7,18.1,100,142,167,1.4,880.3,1200.0,320.0,71.7,Cardio,3,4,Weight Loss,Evening,29.5,1.6,1,3,Sedentary,Low,Balanced,7.2,No,Regular,None
43,Male,94.5,1.8,30.3,100,151,180,1.1,807.5,3100.0,2292.0,191.2,HIIT,3,3,Muscle Gain,Evening,23.9,3.4,1,11,Active,Middle,Balanced,7.5,No,Occasional,Hypertension
49,Male,86.7,1.6,34.6,100,120,149,0.7,447.0,2814.0,2367.0,138.0,Strength,2,5,Endurance,Night,23.7,3.1,1,8,Sedentary,Low,Balanced,6.5,No,None,Obesity
38,Male,107.7,1.9,30.5,100,159,189,0.7,629.5,2809.0,2180.0,150.5,Strength,2,4,Weight Loss,Morning,27.9,3.6,1,7,Mixed,Low,Vegetarian,9.4,No,None,Hypertension
47,Male,86.7,1.8,28.3,100,154,178,1.8,1415.3,2629.0,1214.0,104.5,Strength,5,1,General Fitness,Evening,11.8,3.5,3,56,Sedentary,Middle,Vegetarian,6.8,No,Regular,Obesity
50,Female,61.9,1.7,19.7,100,165,191,1.2,899.8,1954.0,1054.0,141.8,Strength,4,4,Muscle Gain,Evening,25.3,2.2,2,13,Mixed,High,High-Protein,7.5,No,Occasional,Obesity
18,Female,53.3,1.7,17.5,100,164,191,1.2,1005.8,1783.0,777.0,118.8,Cardio,2,4,Muscle Gain,Morning,28.8,2.1,1,9,Mixed,High,High-Protein,5.8,No,Occasional,None
49,Male,56.7,2.0,14.1,100,160,178,0.9,750.0,1366.0,616.0,80.5,HIIT,3,4,Weight Loss,Afternoon,24.7,3.1,1,8,Mixed,Low,Balanced,7.6,Yes,Regular,Obesity
18,Female,57.1,1.6,22.3,100,150,171,1.9,1426.9,1990.0,563.0,121.3,Yoga,4,2,Muscle Gain,Night,15.5,2.7,3,49,Mixed,Low,High-Protein,5.8,No,Occasional,Hypertension
55,Female,79.8,1.7,29.0,100,160,176,1.1,752.9,1952.0,1199.0,107.5,Cardio,2,5,Weight Loss,Afternoon,27.7,1.9,1,10,Mixed,Low,Balanced,7.4,No,Regular,Hypertension
39,Male,78.7,1.7,27.2,100,133,162,1.0,663.7,2610.0,1946.0,128.9,Cardio,4,2,General Fitness,Night,26.7,3.1,2,22,Mixed,High,Vegetarian,6.8,No,Regular,Diabetes
30,Male,121.1,2.0,31.5,100,136,158,0.7,487.0,3150.0,2663.0,257.3,Yoga,2,5,Weight Loss,Morning,23.2,2.6,1,11,Sedentary,Middle,High-Protein,7.8,No,Occasional,Asthma
45,Female,65.1,1.8,21.0,100,158,179,1.4,1053.1,1904.0,851.0,98.4,Cardio,3,5,Endurance,Evening,31.7,2.3,1,11,Active,Middle,High-Protein,8.1,No,Occasional,Hypertension
45,Female,67.3,1.6,26.7,100,133,162,0.7,377.5,2046.0,1668.0,103.4,Cardio,2,5,Endurance,Evening,34.3,2.3,1,7,Sedentary,Middle,Vegetarian,9.9,No,Regular,Asthma
37,Male,70.2,1.8,22.6,100,141,169,1.1,879.2,2266.0,1387.0,151.5,Cardio,2,4,General Fitness,Afternoon,25.9,3.1,1,9,Active,High,High-Protein,5.2,No,Regular,High Cholesterol
22,Male,71.9,1.9,18.7,100,138,160,1.4,1086.4,2188.0,1102.0,100.9,Yoga,4,2,General Fitness,Night,21.3,2.9,2,19,Active,High,Vegetarian,6.7,Yes,Occasional,Obesity
38,Male,91.7,1.8,29.5,100,139,165,0.8,620.5,2923.0,2302.0,142.8,Yoga,2,5,Endurance,Morning,26.3,3.4,1,5,Mixed,Middle,Balanced,8.3,No,Occasional,None
22,Female,40.4,1.6,16.4,100,131,158,0.6,379.8,1200.0,820.0,59.0,HIIT,3,3,General Fitness,Night,26.7,1.8,1,2,Mixed,Middle,Vegetarian,6.8,No,Regular,Asthma
43,Female,40.0,1.6,15.0,100,147,172,1.3,873.9,1200.0,326.0,60.2,Cardio,3,3,General Fitness,Evening,34.1,2.3,2,35,Sedentary,Middle,Balanced,8.3,No,None,Diabetes
33,Female,64.1,1.7,22.0,100,135,166,1.2,783.9,1948.0,1164.0,87.3,HIIT,4,2,General Fitness,Morning,30.0,2.4,2,29,Active,Middle,Vegetarian,7.2,No,Occasional,Obesity
43,Male,129.0,1.7,44.8,100,155,186,1.1,877.9,3829.0,2951.0,215.8,Cardio,3,4,Endurance,Night,24.2,2.9,2,30,Active,Middle,High-Protein,6.6,No,Regular,Asthma
22,Female,61.3,1.8,18.5,100,164,182,2.0,1638.2,1646.0,8.0,76.4,Cardio,4,3,Weight Loss,Afternoon,16.1,2.7,3,78,Active,High,Vegetarian,6.7,No,Occasional,Obesity
18,Female,50.6,1.5,22.1,100,146,168,1.3,944.6,1671.0,726.0,75.3,Yoga,3,4,Endurance,Evening,33.4,2.1,2,33,Active,Low,Vegetarian,8.1,No,Occasional,None
25,Female,43.9,1.6,17.4,100,136,155,1.1,753.6,1410.0,656.0,65.5,Cardio,3,4,Endurance,Afternoon,34.6,2.0,1,5,Mixed,Middle,Balanced,7.1,No,Regular,High Cholesterol
53,Female,43.8,1.8,14.0,100,159,189,1.4,960.9,1200.0,239.0,78.2,Yoga,3,4,Endurance,Night,26.5,2.1,2,13,Mixed,Middle,Balanced,7.7,No,None,None
52,Female,68.0,1.6,25.8,100,147,165,1.1,769.3,2103.0,1334.0,154.9,Strength,3,3,Muscle Gain,Evening,27.5,2.4,1,6,Sedentary,Middle,Balanced,6.1,Yes,Occasional,Obesity
41,Female,71.9,1.7,25.6,100,147,176,1.1,719.2,2226.0,1507.0,127.6,Yoga,3,4,Endurance,Morning,29.4,2.3,2,33,Sedentary,Low,High-Protein,6.4,No,Occasional,Obesity
53,Female,55.1,1.8,17.8,100,157,183,1.4,954.6,1715.0,760.0,76.1,Strength,3,4,General Fitness,Evening,31.7,1.8,2,9,Mixed,Middle,Balanced,6.6,No,Occasional,None
43,Female,71.4,1.8,22.2,100,165,184,0.8,582.7,1986.0,1403.0,179.1,Cardio,3,4,Weight Loss,Morning,32.8,2.1,1,1,Mixed,Low,High-Protein,7.6,No,Occasional,Obesity
29,Male,95.6,1.9,27.9,100,140,170,0.6,499.5,2478.0,1978.0,150.0,Yoga,2,5,Endurance,Afternoon,26.9,2.5,1,6,Active,High,Vegan,8.5,Yes,Occasional,Asthma
45,Male,115.3,1.7,39.0,100,128,156,0.8,542.7,3680.0,3137.0,197.0,Strength,2,5,Endurance,Morning,24.1,2.3,1,8,Mixed,Middle,Balanced,8.3,No,Occasional,High Cholesterol
51,Female,64.7,1.8,19.6,100,129,153,1.0,630.1,1934.0,1304.0,81.6,HIIT,4,3,General Fitness,Morning,34.0,2.7,2,24,Sedentary,Low,Balanced,8.4,No,Occasional,None
41,Male,61.7,2.0,16.3,100,126,147,1.4,887.5,1944.0,1056.0,152.0,Yoga,4,3,General Fitness,Morning,28.0,3.4,2,17,Active,Low,High-Protein,7.0,No,Occasional,Diabetes
50,Male,85.8,1.6,33.7,99,121,148,0.8,491.2,2315.0,1824.0,160.0,Strength,2,5,Endurance,Evening,23.5,3.1,1,7,Mixed,Middle,Vegan,6.5,No,None,Hypertension
38,Male,83.9,1.7,27.9,100,150,184,1.7,1388.5,2680.0,1292.0,179.7,Cardio,5,3,Muscle Gain,Afternoon,11.4,3.5,3,68,Mixed,Middle,Vegan,8.0,No,Occasional,None
20,Female,76.0,1.8,24.0,100,134,153,1.4,939.4,2588.0,1649.0,136.8,HIIT,4,3,Muscle Gain,Afternoon,26.7,2.0,2,33,Active,High,High-Protein,7.4,No,Regular,Diabetes
38,Male,89.7,1.8,26.9,100,138,155,1.7,1336.0,3041.0,1705.0,133.8,Yoga,5,3,Endurance,Afternoon,12.4,3.5,3,30,Sedentary,High,Balanced,6.3,No,Occasional,None
27,Male,82.2,1.7,30.3,100,153,182,1.1,913.7,2178.0,1264.0,120.3,Yoga,4,4,Endurance,Evening,20.2,3.6,2,14,Sedentary,Middle,Vegetarian,7.0,No,Regular,Obesity
38,Male,45.6,1.8,14.0,100,158,176,0.6,564.2,1632.0,1068.0,58.7,Strength,3,4,General Fitness,Evening,29.1,2.8,1,1,Sedentary,Middle,Balanced,6.9,No,Regular,Diabetes
18,Female,50.0,1.7,18.1,100,144,173,1.2,884.4,1382.0,498.0,77.1,Yoga,3,4,General Fitness,Morning,30.1,2.1,2,26,Active,Middle,Vegetarian,7.0,No,Occasional,None
52,Female,43.3,1.8,14.4,100,160,188,1.3,965.0,1200.0,235.0,71.5,Yoga,3,4,Weight Loss,Evening,26.7,2.1,2,29,Active,High,Balanced,7.7,No,Occasional,None
42,Male,63.8,2.0,15.4,100,128,162,1.4,858.1,1901.0,1043.0,97.5,Yoga,2,4,Endurance,Evening,23.8,2.9,1,3,Mixed,Low,High-Protein,7.3,No,Occasional,None
55,Male,116.5,1.9,32.8,100,125,158,0.7,411.6,3060.0,2648.0,201.3,HIIT,2,5,Weight Loss,Evening,23.2,3.2,1,5,Sedentary,High,Balanced,7.2,No,Occasional,None
56,Male,108.8,1.7,36.3,100,126,153,1.1,673.5,2714.0,2040.0,135.1,Yoga,3,5,Weight Loss,Afternoon,26.7,2.8,2,35,Sedentary,Middle,Balanced,5.9,Yes,Occasional,Diabetes
43,Female,72.7,1.7,26.5,100,152,176,1.4,961.6,2538.0,1576.0,169.2,Strength,2,5,Muscle Gain,Morning,27.1,2.5,1,1,Sedentary,Middle,High-Protein,6.8,Yes,None,Obesity
49,Female,44.7,1.7,16.6,100,132,151,1.2,699.8,1200.0,500.0,54.3,HIIT,4,3,Weight Loss,Night,26.6,1.8,2,30,Mixed,Low,Vegetarian,7.0,No,Regular,Hypertension
42,Male,72.1,1.6,28.0,100,135,169,0.5,323.1,2213.0,1890.0,113.2,Strength,3,4,Endurance,Evening,26.5,3.2,1,4,Mixed,Low,High-Protein,6.7,No,Occasional,Diabetes
25,Female,74.1,1.7,25.3,100,155,189,1.4,1127.6,2640.0,1512.0,149.6,Yoga,3,4,Muscle Gain,Morning,25.8,1.6,2,26,Mixed,Middle,Vegetarian,7.0,Yes,Regular,None
39,Male,73.9,1.6,28.8,100,136,156,1.1,753.9,2012.0,1258.0,118.1,Strength,4,4,Weight Loss,Afternoon,25.3,3.5,2,24,Mixed,Middle,Balanced,7.9,No,Occasional,None
31,Male,85.4,1.6,32.4,100,124,142,1.8,1192.7,2302.0,1109.0,76.0,Cardio,4,2,General Fitness,Evening,13.5,3.5,3,53,Sedentary,Middle,Vegan,8.0,No,Occasional,Hypertension
20,Female,71.9,1.6,29.0,100,166,182,1.0,906.5,1945.0,1038.0,81.6,HIIT,3,4,Weight Loss,Evening,25.3,1.5,2,23,Sedentary,Middle,Balanced,8.1,No,Occasional,Diabetes
49,Male,89.5,1.7,30.9,100,123,153,0.8,507.1,2108.0,1601.0,213.2,Cardio,2,5,Weight Loss,Night,23.1,2.7,1,7,Mixed,Low,High-Protein,5.7,No,None,Hypertension
51,Female,69.8,1.6,29.6,100,139,171,1.4,853.6,1638.0,784.0,89.0,Yoga,3,5,Weight Loss,Morning,26.4,1.6,1,11,Mixed,Middle,Vegan,5.7,No,None,None
44,Female,62.4,1.5,26.1,100,129,148,1.4,825.8,1696.0,870.0,134.0,Strength,4,3,Weight Loss,Evening,33.4,2.6,2,10,Sedentary,Middle,High-Protein,5.6,Yes,Occasional,None
40,Female,62.2,1.6,24.8,100,152,170,1.9,1255.5,1714.0,458.0,98.0,HIIT,5,2,Weight Loss,Morning,15.3,2.7,3,82,Active,Middle,Balanced,6.9,No,Occasional,None
38,Male,51.3,1.6,20.1,100,129,156,0.9,609.3,1200.0,591.0,108.1,HIIT,2,5,Weight Loss,Evening,20.9,3.3,1,10,Sedentary,Low,High-Protein,6.0,No,None,High Cholesterol
39,Female,56.0,1.6,21.8,100,151,184,0.9,652.1,1726.0,1074.0,92.9,Yoga,2,5,Endurance,Morning,32.6,2.0,1,3,Active,Low,Vegetarian,7.0,No,Occasional,None
21,Male,72.0,1.9,19.4,100,138,154,1.4,1092.0,1872.0,780.0,117.3,Yoga,4,2,Weight Loss,Night,21.2,2.9,2,7,Mixed,Low,Vegetarian,6.8,No,Occasional,Asthma
48,Female,39.0,1.7,14.6,100,147,174,1.0,681.4,1246.0,565.0,57.9,Yoga,3,3,Endurance,Evening,34.3,2.5,2,31,Sedentary,High,High-Protein,7.4,No,Regular,None
35,Female,59.6,1.8,18.2,100,147,172,1.7,1231.3,1817.0,586.0,151.5,Strength,4,4,General Fitness,Evening,19.8,2.7,3,77,Active,Middle,High-Protein,7.9,No,Occasional,None
22,Female,55.3,1.5,24.0,100,131,149,1.4,892.5,1761.0,868.0,95.1,Cardio,4,3,Endurance,Morning,33.8,1.9,2,15,Sedentary,High,Balanced,6.8,No,Occasional,Hypertension
57,Male,83.8,1.7,28.4,100,156,190,1.2,894.4,2725.0,1831.0,176.8,Strength,4,2,General Fitness,Morning,25.2,3.4,2,11,Mixed,Middle,High-Protein,6.9,No,Regular,Hypertension
18,Female,66.1,1.5,27.7,100,141,175,2.0,1401.7,1830.0,428.0,95.7,Yoga,5,2,Weight Loss,Afternoon,18.6,2.7,3,42,Sedentary,Middle,Vegetarian,5.2,No,Regular,Obesity
25,Female,39.7,1.6,15.5,100,144,173,1.5,1061.3,1334.0,273.0,57.8,Yoga,4,4,Endurance,Morning,29.1,2.1,2,34,Active,Low,Vegetarian,5.6,No,Occasional,Asthma
37,Female,56.0,1.6,24.1,100,132,150,1.6,1060.9,1794.0,733.0,77.9,HIIT,5,2,Endurance,Night,17.2,2.7,3,48,Sedentary,High,Vegetarian,7.5,No,Occasional,Diabetes
18,Female,61.7,1.8,18.8,100,125,148,1.1,695.0,1301.0,606.0,89.7,Cardio,2,4,Weight Loss,Afternoon,31.3,2.1,1,1,Mixed,Middle,Balanced,6.3,Yes,Occasional,Asthma
49,Male,128.8,1.6,49.9,100,166,187,1.1,879.2,3374.0,2495.0,159.6,Yoga,4,3,Weight Loss,Afternoon,21.6,2.9,2,24,Sedentary,Middle,Balanced,6.4,No,Regular,Obesity
28,Female,68.5,1.6,27.1,100,134,167,1.5,991.5,2227.0,1236.0,139.1,Cardio,3,3,Muscle Gain,Morning,27.5,2.0,2,18,Active,Low,Balanced,7.4,No,Occasional,Diabetes
43,Female,42.4,1.7,13.4,100,142,175,1.5,952.1,1508.0,556.0,90.0,HIIT,3,5,Muscle Gain,Morning,32.4,2.1,2,22,Sedentary,High,Balanced,7.0,No,Occasional,None
30,Female,52.0,1.6,19.8,100,141,161,0.6,415.5,1566.0,1150.0,95.5,Strength,3,4,Endurance,Evening,29.5,2.4,1,7,Mixed,High,Vegan,6.5,No,Occasional,None
47,Male,69.4,1.9,19.7,100,125,145,0.7,429.3,2152.0,1723.0,104.8,Yoga,3,3,General Fitness,Evening,29.5,2.6,1,2,Sedentary,Low,Balanced,8.1,No,Occasional,Diabetes
32,Male,87.3,1.9,25.3,100,143,177,1.5,1202.9,2811.0,1608.0,151.3,Cardio,5,3,Endurance,Evening,11.7,3.5,3,34,Sedentary,High,Vegetarian,6.4,Yes,Regular,None
18,Male,53.9,1.9,16.5,100,137,166,0.6,479.6,1673.0,1193.0,101.3,Cardio,3,4,Endurance,Evening,23.1,3.7,1,11,Mixed,Middle,Balanced,4.6,No,Occasional,None
29,Female,55.0,1.5,23.9,100,123,152,1.5,899.0,1779.0,880.0,146.6,Strength,3,5,Muscle Gain,Morning,27.4,2.0,1,4,Mixed,Low,Vegetarian,6.2,Yes,Occasional,None
53,Female,67.1,1.5,28.1,100,131,165,1.4,814.0,1795.0,981.0,85.2,HIIT,4,2,General Fitness,Morning,25.7,2.2,2,25,Active,Low,Vegan,4.0,No,Regular,Diabetes
47,Female,61.9,1.8,20.4,100,153,176,1.6,1071.9,2091.0,1019.0,96.8,HIIT,5,2,Endurance,Evening,15.5,2.7,3,36,Sedentary,Middle,High-Protein,7.1,No,Occasional,None
47,Female,69.7,1.8,21.6,100,137,155,1.4,840.9,2052.0,1211.0,95.7,Strength,3,4,General Fitness,Evening,27.6,2.4,2,29,Active,High,Vegetarian,6.6,No,Occasional,None
27,Male,76.9,1.7,26.1,100,151,183,0.9,786.0,2602.0,1816.0,175.2,HIIT,3,4,Muscle Gain,Afternoon,29.4,2.1,1,11,Mixed,Low,High-Protein,6.6,No,Occasional,Diabetes
49,Male,57.4,1.9,15.4,100,131,163,1.1,726.5,1938.0,1212.0,141.4,Yoga,4,4,General Fitness,Morning,29.4,2.6,2,25,Mixed,Middle,High-Protein,7.1,No,None,Diabetes
39,Female,56.1,1.7,19.2,100,148,167,1.9,1439.3,1845.0,406.0,116.4,Yoga,5,3,Muscle Gain,Morning,19.3,2.7,3,74,Sedentary,High,High-Protein,6.9,No,Regular,None
39,Male,57.5,2.0,14.9,100,137,171,1.4,1088.8,1837.0,748.0,147.9,Cardio,3,3,Muscle Gain,Morning,24.0,2.6,2,15,Mixed,Low,Balanced,6.6,No,Occasional,Asthma
41,Male,65.8,1.8,19.6,100,135,160,1.1,725.0,2008.0,1283.0,114.4,Yoga,3,4,General Fitness,Morning,26.9,2.4,2,33,Sedentary,Low,Vegetarian,8.0,No,Regular,None
54,Female,71.5,1.5,30.4,100,140,159,0.7,474.0,2001.0,1527.0,123.3,HIIT,2,5,Weight Loss,Afternoon,26.6,2.1,1,3,Sedentary,Middle,Vegetarian,7.2,No,Regular,High Cholesterol
29,Female,57.0,1.8,18.3,96,122,140,0.7,406.0,1695.0,1289.0,76.0,Yoga,3,4,General Fitness,Evening,33.4,2.6,1,5,Sedentary,Low,Balanced,7.3,No,Occasional,None
31,Female,58.4,1.7,19.5,100,131,157,1.1,759.1,1515.0,756.0,141.2,Yoga,3,3,Weight Loss,Morning,26.7,1.8,2,11,Mixed,Low,High-Protein,6.7,Yes,Regular,None
25,Male,55.3,1.7,17.7,100,168,184,0.8,764.3,1627.0,863.0,144.5,Yoga,3,4,General Fitness,Morning,22.8,3.6,1,7,Mixed,Low,High-Protein,7.9,No,Occasional,Obesity
36,Male,46.8,1.7,15.5,100,166,193,1.0,963.7,1281.0,317.0,103.7,Strength,4,4,Muscle Gain,Night,20.0,2.6,2,34,Mixed,Middle,Balanced,6.7,No,Regular,None
19,Female,58.3,1.6,22.1,100,149,173,1.9,1416.0,1880.0,464.0,71.2,Yoga,4,4,Endurance,Evening,15.4,2.6,3,76,Sedentary,High,High-Protein,5.7,No,None,None
19,Female,49.6,1.7,16.7,100,147,170,1.1,764.7,1705.0,940.0,109.9,Yoga,3,4,Muscle Gain,Night,29.3,2.4,1,7,Mixed,Middle,Vegetarian,6.7,No,Regular,None
20,Male,69.8,1.9,19.1,100,147,171,1.2,972.9,2065.0,1092.0,110.4,Yoga,3,4,Endurance,Afternoon,25.0,3.3,2,25,Sedentary,Middle,Balanced,7.3,No,Occasional,None
51,Male,86.5,1.8,26.1,100,136,157,1.7,1139.1,3043.0,1904.0,190.5,Strength,5,3,Muscle Gain,Evening,10.7,3.5,3,28,Mixed,High,Balanced,6.2,Yes,Occasional,Obesity
51,Male,46.0,1.7,15.1,100,129,147,0.9,585.5,1408.0,822.0,69.4,Cardio,2,5,Endurance,Morning,27.2,3.3,1,6,Active,High,High-Protein,8.3,No,Occasional,Obesity
